MOVIES,SENTENCE,tag,word
,,NN,myth
,,CC,and
,,NN,legend
,,IN,of
,,NN,tech
,,CC,and
,,NN,philanthropy
,,NN,founder
,,IN,of
,,NN,microsoft
,,CC,and
,,JJ,co
,,NN,founder
,,IN,of
,,DT,the
,,NN,bill
,,CC,and
,,NN,melinda
,,NNS,gates
,,VBP,foundation
,,VBZ,reflects
,,IN,on
,,PRP$,his
,,VBG,trailblazing
,,NN,work
,,IN,with
,,NN,computer
,,NN,software
,,VBP,see
,,JJ,full
,,NN,summary
,SENTENCE  #7433,DT,the
,,NN,beast
,,NNS,morphers
,,NNS,rangers
,,VBP,are
,,VBN,brainwashed
,,TO,to
,,VB,think
,,IN,that
,,NN,blaze
,,CC,and
,,NN,roxy
,,VBP,are
,,NN,part
,,IN,of
,,PRP$,their
,,NN,team
,SENTENCE  #7434,NN,evox
,,CC,and
,,PRP$,his
,,NNS,minions
,,VBP,hatch
,,DT,the
,,JJ,ultimate
,,NN,plan
,,TO,to
,,VB,take
,,RP,over
,,DT,the
,,NN,morphin
,,NN,grid
,SENTENCE  #7435,DT,the
,,NN,beast
,,NNS,morphers
,,NNS,rangers
,,VBP,mount
,,DT,a
,,JJ,desperate
,,NN,mission
,,TO,to
,,VB,stop
,,NN,evox
,,RB,once
,,CC,and
,,IN,for
,,DT,all
,SENTENCE  #7436,DT,the
,,NN,beast
,,NNS,morphers
,,NNS,rangers
,,VBP,are
,,VBN,hypnotized
,,IN,into
,,VBG,believing
,,IN,that
,,PRP,they
,,VBP,are
,,DT,the
,,NNS,characters
,,PRP,they
,,VBD,dressed
,,RP,up
,,IN,as
,,IN,for
,,NN,halloween
 Ginny & Georgia,SENTENCE  #7437,NN,hunter
,,NN,s
,,NN,aloofness
,,VBZ,makes
,,JJ,ginny
,,NN,insecure
,,NN,max
,,VBZ,obsesses
,,IN,over
,,DT,a
,,JJ,new
,,NN,love
,,NN,interest
,,NN,georgia
,,VBZ,sells
,,NN,paul
,,IN,on
,,DT,an
,,NN,idea
,,IN,for
,,DT,a
,,NN,fundraiser
,,RB,then
,,MD,must
,,VB,deliver
 Unsolved Mysteries,SENTENCE  #7438,VBN,given
,,DT,a
,,NN,furlough
,,TO,to
,,VB,go
,,JJ,christmas
,,NN,shopping
,,IN,in
,,CD,1973
,,DT,a
,,VBN,convicted
,,NN,killer
,,NNS,escapes
,,NNS,police
,,VBP,have
,,VBN,come
,,RB,close
,,TO,to
,,VBG,apprehending
,,PRP,him
,,CC,but
,,VBP,believe
,,PRP,he
,,VBZ,s
,,RB,still
,,IN,at
,,JJ,large
,SENTENCE  #7439,IN,after
,,VBG,rushing
,,IN,from
,,PRP$,his
,,NN,home
,,NN,rey
,,NN,rivera
,,VBZ,disappears
,,NNS,days
,,RB,later
,,PRP$,his
,,NN,car
,,VBZ,is
,,VBN,found
,,CC,and
,,DT,a
,,JJ,strange
,,NN,sight
,,IN,at
,,DT,a
,,JJ,historic
,,NN,hotel
,,VBZ,triggers
,,DT,a
,,NN,baffling
,,NN,mystery
,SENTENCE  #7440,DT,a
,,NN,beauty
,,NN,salon
,,NN,owner
,,CC,and
,,NN,mother
,,NNS,disappears
,,IN,without
,,DT,a
,,NN,trace
,,CC,and
,,VBZ,is
,,RB,later
,,VBN,found
,,VBN,deceased
,,RB,deep
,,IN,in
,,DT,the
,,NNS,woods
,,IN,of
,,NN,georgia
,,JJ,many
,,NNS,persons
,,IN,of
,,NN,interest
,,VBN,come
,,TO,to
,,JJ,light
,,CC,but
,,DT,no
,,NN,one
,,VBZ,is
,,JJ,able
,,TO,to
,,VB,see
,,JJ,full
,,NN,summary
,SENTENCE  #7441,WRB,when
,,DT,an
,,NN,aristocrat
,,CC,and
,,PRP$,his
,,JJ,entire
,,NN,family
,,VBP,disappear
,,DT,the
,,NNS,authorities
,,IN,unearth
,,NN,something
,,NN,horrifying
,SENTENCE  #7442,NNS,police
,,VBP,find
,,DT,the
,,NN,body
,,IN,of
,,JJ,former
,,JJ,white
,,NN,house
,,NN,aide
,,NN,jack
,,NN,wheeler
,,IN,in
,,DT,a
,,JJ,landfill
,,NN,security
,,NN,footage
,,VBZ,captures
,,JJ,strange
,,NNS,events
,,IN,in
,,DT,the
,,NNS,days
,,VBG,leading
,,RP,up
,,TO,to
,,PRP$,his
,,NN,death
 The Irregulars,SENTENCE  #7443,IN,as
,,NN,jessie
,,NN,s
,,NNS,nightmares
,,VBP,grow
,,JJR,worse
,,NN,bea
,,NNS,accepts
,,VBP,dr
,,JJ,watson
,,JJ,s
,,NN,job
,,NN,offer
,,TO,to
,,VB,investigate
,,CD,four
,,VBN,kidnapped
,,NNS,babies
,,CC,and
,,VBZ,receives
,,DT,some
,,RB,unexpectedly
,,JJ,posh
,,NN,help
,SENTENCE  #7444,NN,broke
,,CC,and
,,IN,in
,,NN,trouble
,,NN,bea
,,RB,reluctantly
,,NNS,partners
,,IN,with
,,NN,jessie
,,TO,to
,,VB,find
,,RP,out
,,WP,who
,,VBP,s
,,VBG,stealing
,,NNS,children
,,JJ,s
,,NNS,teeth
,,JJ,spike
,,NNS,spies
,,IN,on
,,NN,watson
,,CC,and
,,NN,sherlock
,,NNS,holmes
 Toy Boy,SENTENCE  #7445,IN,while
,,DT,the
,,NN,toy
,,VBZ,boys
,,JJ,relaunch
,,NN,hugo
,,CC,and
,,VB,triana
,,NN,discover
,,IN,that
,,DT,the
,,NN,corpse
,,NN,isn
,,NN,t
,,NN,philip
,,JJ,normal
,,CC,and
,,VBD,set
,,RP,out
,,TO,to
,,VB,find
,,PRP,him
,,CC,and
,,VB,discover
,,WP,what
,,RB,really
,,VBD,happened
,,IN,that
,,NN,day
,SENTENCE  #7446,IN,after
,,PRP,he
,,CC,and
,,VB,triana
,,NN,fail
,,TO,to
,,VB,capture
,,NN,philip
,,NN,hugo
,,VBZ,continues
,,VBG,investigating
,,DT,the
,,NN,case
,,CC,and
,,NNS,discovers
,,IN,that
,,PRP$,his
,,NN,son
,,NN,andrea
,,VBD,was
,,VBN,violated
,,IN,in
,,DT,the
,,NN,past
,,CC,but
,,WRB,when
,,NN,philip
,,VBZ,is
,,VBN,murdered
,,JJ,hugo
,,NNS,finds
,,PRP,himself
,,RB,once
,,RB,again
,,IN,as
,,DT,the
,,JJ,main
,,NN,suspect
,SENTENCE  #7447,NN,zapata
,,NNS,blackmails
,,VBP,claudia
,,TO,to
,,VB,sneak
,,IN,into
,,DT,the
,,NN,inferno
,,IN,for
,,NN,evidence
,,IN,against
,,NN,hugo
,,JJ,meanwhile
,,NN,hugo
,,CC,and
,,JJ,triana
,,NN,s
,,NN,relationship
,,VBZ,continues
,,IN,beyond
,,DT,the
,,JJ,professional
,,NN,area
,,IN,until
,,PRP,she
,,VBZ,discovers
,,IN,that
,,NN,hugo
,,VBD,was
,,EX,there
,,IN,during
,,NN,philip
,,NN,s
,,NN,murder
 La casa de las flores,SENTENCE  #7448,NN,jenny
,,CC,and
,,DT,the
,,JJ,flock
,,NN,start
,,VBG,taking
,,RP,over
,,DT,the
,,FW,de
,,FW,la
,,FW,mora
,,NN,mansion
,,NN,paulina
,,NNS,confides
,,IN,in
,,NN,alejo
,,CC,and
,,JJ,plots
,,NN,revenge
,,IN,against
,,JJ,diego
,,NN,elena
,,VBZ,realizes
,,PRP,she
,,VBZ,s
,,IN,in
,,NN,love
,SENTENCE  #7449,NN,virginia
,,NN,s
,,MD,will
,,VBZ,is
,,RB,finally
,,VBN,read
,,CC,and
,,WRB,when
,,DT,the
,,NN,truth
,,VBZ,comes
,,RP,out
,,JJ,paulina
,,VBZ,makes
,,DT,a
,,JJ,drastic
,,NN,decision
,,IN,in
,,DT,an
,,NN,attempt
,,TO,to
,,NN,repent
,,IN,for
,,PRP$,her
,,NNS,actions
 Jack Whitehall: Travels with My Father,SENTENCE  #7450,NN,jack
,,VBZ,brings
,,PRP$,his
,,NN,father
,,TO,to
,,VB,california
,,IN,for
,,DT,a
,,NN,tour
,,IN,of
,,JJ,los
,,NNS,angeles
,,CC,and
,,NN,compton
,,VBN,followed
,,IN,by
,,DT,a
,,NN,bus
,,NN,ride
,,TO,to
,,VB,phoenix
,,NN,arizona
,SENTENCE  #7451,IN,as
,,JJ,ginny
,,NNS,struggles
,,TO,to
,,VB,fit
,,IN,in
,,IN,with
,,PRP$,her
,,JJ,new
,,NNS,friends
,,PRP,she
,,VBZ,faces
,,RB,fallout
,,IN,from
,,DT,a
,,NN,night
,,IN,with
,,NN,marcus
,,NN,georgia
,,VBZ,helps
,,NN,problem
,,NN,solve
,,IN,for
,,DT,both
,,NN,paul
,,CC,and
,,NN,ellen
 Rhythm + Flow,SENTENCE  #7452,VB,add
,,DT,a
,,NN,plot
,SENTENCE  #7453,VB,add
,,DT,a
,,NN,plot
,SENTENCE  #7454,VB,add
,,DT,a
,,NN,plot
,SENTENCE  #7455,NN,chance
,,DT,the
,,NN,rapper
,,VBZ,goes
,,RB,back
,,TO,to
,,PRP$,his
,,NN,hometown
,,TO,to
,,VB,hold
,,NNS,auditions
,,IN,with
,,DT,the
,,NN,help
,,IN,of
,,CD,two
,,JJS,guest
,,NNS,judges
,SENTENCE  #7456,VBG,digging
,,JJ,deep
,,CD,eight
,,NNS,lyricists
,,VBP,head
,,NN,home
,,TO,to
,,VB,write
,,JJ,hit
,,NNS,songs
,,IN,with
,,NN,industry
,,NNS,heavyweights
,,CC,and
,,NN,shoot
,,NNS,videos
,,IN,that
,,VBP,capture
,,PRP$,their
,,NNS,visions
,,NNS,stories
,,CC,and
,,NNS,cities
,SENTENCE  #7457,VB,add
,,DT,a
,,NN,plot
,SENTENCE  #7458,VB,add
,,DT,a
,,NN,plot
,SENTENCE  #7459,VB,add
,,DT,a
,,NN,plot
,SENTENCE  #7460,NN,sheldon
,,NNS,tries
,,TO,to
,,VB,assemble
,,DT,a
,,NN,dream
,,NN,team
,,IN,for
,,PRP$,his
,,JJS,quest
,,IN,into
,,DT,the
,,JJ,unknown
,,DT,an
,,JJ,autopsy
,,NNS,unearths
,,DT,a
,,NN,puzzling
,,NN,object
,,WDT,that
,,VBZ,connects
,,TO,to
,,VB,chloe
,,JJ,s
,,JJ,new
,,NN,acquaintance
,SENTENCE  #7461,NN,grace
,,NNS,sees
,,RB,first
,,NN,hand
,,WRB,how
,,DT,the
,,NN,code
,,VBZ,is
,,VBG,affecting
,,DT,the
,,JJR,younger
,,JJ,superheroes
,,NNS,tempers
,,VBP,flare
,,IN,aboard
,,DT,the
,,NN,ship
,,IN,as
,,JJ,sheldon
,,NNS,forges
,,RB,ahead
,,IN,with
,,PRP$,his
,,NN,expedition
,SENTENCE  #7462,IN,as
,,NN,walter
,,NN,s
,,NN,situation
,,VBZ,grows
,,JJ,dire
,,NN,sheldon
,,CC,and
,,NN,brandon
,,NN,join
,,NNS,forces
,,IN,in
,,DT,a
,,NN,do
,,CC,or
,,VB,die
,,VBN,showdown
,,IN,with
,,DT,a
,,NN,supervillain
,,NN,hutch
,,VBZ,runs
,,IN,into
,,NN,trouble
,,IN,during
,,DT,a
,,NN,heist
,SENTENCE  #7463,DT,the
,,JJ,perilous
,,JJ,final
,,NN,leg
,,IN,of
,,PRP$,their
,,NN,journey
,,NNS,pushes
,,VBP,sheldon
,,JJ,s
,,NN,ragtag
,,NN,team
,,TO,to
,,DT,the
,,NN,brink
,,NN,walter
,,VBZ,reaches
,,RP,out
,,TO,to
,,DT,a
,,JJ,questionable
,,NN,source
,,TO,to
,,VB,extract
,,NN,information
,SENTENCE  #7464,NN,georgia
,,NN,miller
,,VBZ,is
,,DT,the
,,NN,mother
,,IN,of
,,JJ,ginny
,,NN,miller
,,CC,and
,,PRP$,her
,,JJ,little
,,NN,brother
,,NN,austin
,,IN,after
,,VBG,hearing
,,IN,that
,,PRP$,her
,,NN,husband
,,VBD,died
,,IN,in
,,DT,a
,,NN,car
,,NN,accident
,,NN,georgia
,,VBZ,moves
,,PRP$,her
,,NN,family
,,TO,to
,,VB,wellsbury
,SENTENCE  #7465,WRB,when
,,DT,the
,,NN,beast
,,NNS,morphers
,,NNS,rangers
,,VBP,get
,,VBN,trapped
,,IN,inside
,,NN,holiday
,,NNS,ornaments
,,PRP$,their
,,JJ,beast
,,NNS,bots
,,MD,must
,,VB,save
,,PRP,them
,,CC,and
,,DT,the
,,NN,city
,SENTENCE  #7466,DT,the
,,NN,super
,,NNS,monsters
,,NN,share
,,PRP$,their
,,JJ,halloween
,,NNS,traditions
,,IN,with
,,NN,vida
,,RB,then
,,VB,get
,,VBN,invited
,,TO,to
,,DT,a
,,NN,día
,,IN,de
,,FW,los
,,NNS,muertos
,,NN,party
,,IN,in
,,DT,the
,,NNS,howlers
,,VBP,backyard
,SENTENCE  #7467,NN,jack
,,CC,and
,,PRP$,his
,,NN,father
,,VBP,continue
,,PRP$,their
,,NN,tour
,,IN,of
,,JJ,arizona
,,VBG,including
,,JJ,sun
,,NN,city
,,NN,west
,,CC,and
,,JJ,historical
,,NN,tombstone
,,IN,before
,,VBG,heading
,,NN,north
,,TO,to
,,VB,las
,,NN,vegas
,,NN,nevada
 Workin' Moms,SENTENCE  #7468,NN,frankie
,,VBZ,makes
,,DT,a
,,JJ,bold
,,NN,move
,,WDT,that
,,NN,bianca
,,MD,might
,,RB,not
,,VB,be
,,JJ,ready
,,IN,for
,,NN,lionel
,,VBZ,takes
,,PRP$,his
,,NN,daughter
,,TO,to
,,VB,work
,,CC,and
,,VB,kate
,,NNS,clashes
,,IN,with
,,NN,mike
,,IN,over
,,DT,a
,,NN,client
,SENTENCE  #7469,DT,a
,,JJ,repentant
,,NN,alice
,,VBZ,earns
,,RP,back
,,PRP$,her
,,NN,internship
,,IN,at
,,JJ,kate
,,NN,foster
,,NN,pr
,,CC,and
,,NN,jenny
,,VBZ,makes
,,DT,an
,,JJ,unsettling
,,NN,discovery
,,NN,frankie
,,VBZ,grows
,,JJ,suspicious
,,IN,of
,,NN,sean
,SENTENCE  #7470,IN,while
,,NNS,nathan
,,CC,and
,,VB,kate
,,VBP,navigate
,,PRP$,their
,,JJ,new
,,NN,living
,,NN,arrangement
,,NN,frankie
,,CC,and
,,NN,juniper
,,NN,investigate
,,VBD,sean
,,DT,a
,,JJ,furtive
,,NN,search
,,VBZ,puts
,,JJ,anne
,,JJ,s
,,NN,book
,,IN,in
,,NN,jeopardy
,SENTENCE  #7471,IN,as
,,DT,a
,,JJ,frantic
,,NN,kate
,,NNS,searches
,,IN,for
,,NN,charlie
,,NN,frankie
,,VBZ,seizes
,,PRP$,her
,,NN,chance
,,IN,for
,,NN,revenge
,,NN,anne
,,CC,and
,,NNS,lionel
,,VBP,make
,,DT,a
,,JJ,pivotal
,,NN,decision
,,CC,and
,,NN,jenny
,,NNS,wins
,,JJ,big
,,IN,at
,,NN,work
,SENTENCE  #7472,DT,a
,,JJ,gruesome
,,NN,murder
,,NNS,sends
,,NN,bea
,,CC,and
,,PRP$,her
,,NN,crew
,,NN,undercover
,,IN,at
,,DT,a
,,NN,country
,,NN,estate
,,TO,to
,,VB,determine
,,IN,whether
,,DT,the
,,NN,killer
,,VBZ,is
,,NN,part
,,IN,of
,,DT,a
,,JJ,secret
,,NN,paranormal
,,NN,society
,SENTENCE  #7473,NN,jessie
,,VBZ,comes
,,VBP,face
,,TO,to
,,VB,face
,,IN,with
,,NN,inspector
,,NN,lestrade
,,IN,at
,,DT,a
,,NN,crime
,,NN,scene
,,NN,bea
,,VBZ,plays
,,NN,cat
,,CC,and
,,NN,mouse
,,IN,with
,,NN,watson
,,CC,and
,,NN,leo
,,NNS,feels
,,VBN,torn
,,IN,over
,,PRP$,his
,,NN,life
,,IN,at
,,DT,the
,,NN,palace
,SENTENCE  #7474,NN,bea
,,NNS,discovers
,,RBR,more
,,IN,about
,,PRP$,her
,,NN,mother
,,NN,s
,,RB,long
,,RB,ago
,,NN,connection
,,TO,to
,,VB,sherlock
,,CC,and
,,VB,watson
,,IN,while
,,RB,billy
,,VBZ,contemplates
,,NN,revenge
,,IN,after
,,DT,a
,,JJ,brutal
,,NN,reminder
,,IN,of
,,PRP$,his
,,NN,past
,SENTENCE  #7475,NN,bea
,,VBZ,suspects
,,DT,a
,,NN,spate
,,IN,of
,,VBN,stolen
,,NN,body
,,NNS,parts
,,VBZ,links
,,TO,to
,,DT,an
,,JJ,old
,,NN,case
,,NN,jessie
,,NNS,approaches
,,VBP,sherlock
,,IN,about
,,PRP$,her
,,NNS,nightmares
,,VBP,leo
,,VBZ,makes
,,DT,a
,,NN,stand
,,IN,for
,,PRP$,his
,,NN,future
,SENTENCE  #7476,IN,after
,,VBG,demanding
,,DT,the
,,NN,truth
,,IN,from
,,NN,watson
,,NN,bea
,,VBZ,joins
,,DT,a
,,NN,plan
,,TO,to
,,VB,catch
,,DT,the
,,NN,linen
,,NN,man
,,NN,jessie
,,VBZ,fights
,,PRP$,her
,,NNS,fears
,,JJ,spike
,,NNS,scrambles
,,TO,to
,,VB,keep
,,PRP$,his
,,NNS,friends
,,RB,together
,SENTENCE  #7477,IN,as
,,JJ,london
,,NNS,descends
,,IN,into
,,NN,chaos
,,NN,bea
,,CC,and
,,PRP$,her
,,NN,crew
,,NN,head
,,IN,underground
,,WRB,where
,,RB,together
,,PRP,they
,,VBP,face
,,JJ,untold
,,NN,horror
,,IN,in
,,DT,a
,,JJ,dangerous
,,NN,quest
,,TO,to
,,VB,locate
,,DT,the
,,NN,rip
 The Serpent,SENTENCE  #7478,NN,bangkok
,,CD,1975
,,NN,dutch
,,NN,diplomat
,,NN,herman
,,NN,knippenberg
,,VBZ,investigates
,,DT,the
,,NN,disappearance
,,IN,of
,,DT,a
,,JJ,young
,,NN,couple
,,WP,who
,,VBD,were
,,JJ,last
,,VBN,seen
,,JJ,alive
,,IN,at
,,DT,the
,,NN,apartment
,,IN,of
,,NN,gem
,,NN,dealer
,,NNS,charles
,,VBP,sobhraj
,SENTENCE  #7479,NN,kate
,,NNS,confronts
,,VBP,mike
,,VBZ,handles
,,DT,a
,,NN,crisis
,,RB,then
,,VBZ,hosts
,,DT,a
,,NN,dinner
,,NN,party
,,NN,anne
,,NNS,pushes
,,IN,through
,,NN,writer
,,NN,s
,,NN,block
,,CC,and
,,NN,jenny
,,VBZ,makes
,,DT,a
,,NN,pay
,,IN,for
,,JJ,equal
,,NN,pay
,SENTENCE  #7480,NN,veronica
,,NNS,digs
,,VBP,deep
,,IN,for
,,NN,justice
,,NN,betty
,,VBZ,explores
,,PRP$,her
,,NN,future
,,CC,and
,,JJ,complex
,,NN,past
,,NN,stonewall
,,NN,prep
,,VBZ,celebrates
,,DT,a
,,JJ,literary
,,NN,franchise
,,NN,archie
,,VBZ,finds
,,PRP,himself
,,DT,the
,,JJ,unexpected
,,NN,target
,,IN,of
,,DT,the
,,JJ,local
,,NNS,businesses
 Brews Brothers,SENTENCE  #7481,NN,brewery
,,NN,owner
,,JJ,wilhelm
,,JJ,rodman
,,VBZ,gets
,,DT,a
,,NN,visit
,,IN,from
,,PRP$,his
,,JJ,polar
,,JJ,opposite
,,NN,brother
,,NN,adam
,,CC,but
,,DT,the
,,JJ,unpleasant
,,NN,reunion
,,VBZ,is
,,VBN,cut
,,JJ,short
,,IN,by
,,DT,a
,,JJR,bigger
,,NN,crisis
 The Big Show Show,SENTENCE  #7482,DT,the
,,JJ,big
,,NN,show
,,JJ,s
,,NN,teenage
,,NN,daughter
,,IN,from
,,DT,a
,,JJ,previous
,,NN,relationship
,,VBZ,comes
,,TO,to
,,VB,live
,,IN,with
,,PRP,him
,,PRP$,his
,,NN,wife
,,NN,cassy
,,CC,and
,,PRP$,their
,,CD,two
,,JJR,younger
,,NNS,daughters
,,IN,in
,,NN,florida
,SENTENCE  #7483,DT,the
,,JJ,big
,,NN,show
,,JJ,s
,,JJ,real
,,NN,estate
,,NN,career
,,VBZ,gets
,,RB,off
,,TO,to
,,DT,a
,,JJ,bad
,,NN,start
,,NN,mandy
,,NNS,moves
,,IN,in
,,IN,with
,,NN,lola
,SENTENCE  #7484,NN,jj
,,VBZ,struggles
,,TO,to
,,VB,recognize
,,IN,that
,,PRP,she
,,VBD,s
,,JJ,smart
,,NN,mandy
,,NNS,runs
,,IN,for
,,NN,president
,,DT,the
,,JJ,big
,,NN,show
,,VBZ,fights
,,PRP$,his
,,NN,fear
,,IN,of
,,NNS,mascots
,,JJ,cassy
,,NNS,bonds
,,IN,with
,,JJ,lola
,,RB,maybe
,,RB,too
,,JJ,much
,SENTENCE  #7485,DT,the
,,JJ,big
,,NN,show
,,CC,and
,,JJ,lola
,,NN,compete
,,IN,in
,,DT,the
,,NN,kitchen
,,NN,cassy
,,VBZ,embroiders
,,DT,the
,,NN,truth
,,IN,at
,,DT,an
,,JJ,open
,,NN,house
,,NN,mandy
,,VBZ,learns
,,IN,that
,,RB,not
,,DT,all
,,NNS,politicians
,,VBP,play
,,NN,dirty
,SENTENCE  #7486,IN,while
,,JJ,cassy
,,NNS,struggles
,,TO,to
,,VB,adjust
,,TO,to
,,NN,life
,,IN,with
,,DT,no
,,NN,job
,,RB,lola
,,VBZ,seeks
,,TO,to
,,VB,keep
,,PRP$,her
,,NN,father
,,IN,from
,,VBG,spending
,,RB,too
,,JJ,much
,,NN,time
,,IN,with
,,PRP$,her
,,JJ,new
,,NN,boyfriend
,SENTENCE  #7487,IN,while
,,DT,the
,,JJ,big
,,NN,show
,,VBZ,takes
,,NN,cassy
,,IN,on
,,DT,a
,,NN,wrestling
,,NN,cruise
,,IN,for
,,PRP$,their
,,JJ,anniversary
,,NN,lola
,,NN,mandy
,,CC,and
,,NN,jj
,,VBP,throw
,,DT,a
,,JJ,wild
,,NN,house
,,NN,party
,,IN,in
,,PRP$,their
,,NN,absence
,SENTENCE  #7488,NN,lola
,,NN,s
,,JJS,best
,,NN,friend
,,IN,from
,,NN,minnesota
,,VBZ,comes
,,IN,for
,,DT,a
,,NN,visit
,,NN,mandy
,,CC,and
,,NN,taylor
,,NN,engage
,,IN,in
,,DT,a
,,NN,debate
,,IN,in
,,NN,front
,,IN,of
,,DT,the
,,NN,school
,,DT,the
,,JJ,big
,,NN,show
,,VBZ,gets
,,RB,back
,,IN,in
,,DT,the
,,NN,ring
,SENTENCE  #7489,NN,mandy
,,CC,and
,,NN,jj
,,VBP,hide
,,DT,a
,,NN,dog
,,IN,from
,,PRP$,their
,,NNS,parents
,,VB,lola
,,NNS,practices
,,IN,for
,,PRP$,her
,,JJ,driving
,,NN,test
,,NN,cassy
,,VBZ,hires
,,DT,an
,,NN,assistant
,,DT,the
,,JJ,big
,,NN,show
,,VBZ,wrestles
,,IN,with
,,DT,a
,,NN,decision
 The Epic Tales of Captain Underpants,SENTENCE  #7490,WRB,when
,,NN,melvin
,,NNS,tries
,,TO,to
,,VB,cancel
,,JJ,halloween
,,NN,clever
,,JJS,best
,,NNS,friends
,,JJ,harold
,,CC,and
,,NN,george
,,VBP,create
,,PRP$,their
,,JJ,own
,,NN,spooky
,,NN,holiday
,,CC,and
,,PRP,it
,,VBZ,s
,,DT,a
,,JJ,huge
,,NN,success
,SENTENCE  #7491,VBN,rattled
,,WRB,when
,,DT,an
,,JJ,old
,,NN,acquaintance
,,IN,of
,,NN,judy
,,NN,s
,,VBZ,turns
,,RP,up
,,VBG,asking
,,NNS,questions
,,IN,about
,,JJ,steve
,,NN,jen
,,NNS,prepares
,,IN,for
,,DT,the
,,JJS,worst
,,JJ,detective
,,NN,perez
,,NN,s
,,NNS,suspicions
,,VBP,grow
,SENTENCE  #7492,NN,jen
,,CC,and
,,NN,judy
,,VBP,disagree
,,IN,over
,,WRB,how
,,TO,to
,,VB,handle
,,DT,the
,,NN,situation
,,IN,with
,,NNS,steve
,,CC,but
,,WRB,when
,,DT,the
,,NN,threat
,,IN,of
,,VBG,being
,,VBN,ratted
,,RP,out
,,NNS,hits
,,RB,close
,,TO,to
,,VB,home
,,DT,a
,,JJ,risky
,,NN,plan
,,VBZ,takes
,,NN,shape
,SENTENCE  #7493,NN,jen
,,CC,and
,,NN,judy
,,NN,try
,,TO,to
,,VB,dig
,,PRP$,their
,,NN,way
,,IN,out
,,IN,of
,,NN,trouble
,,IN,during
,,DT,a
,,NN,trip
,,IN,out
,,IN,of
,,NN,town
,,CC,but
,,PRP$,their
,,JJ,cathartic
,,NN,weekend
,,RB,away
,,VBZ,comes
,,TO,to
,,DT,an
,,JJ,abrupt
,,NN,end
,,IN,over
,,JJ,tragic
,,NN,news
,SENTENCE  #7494,DT,a
,,NN,sore
,,RP,back
,,NN,money
,,NNS,worries
,,CC,and
,,DT,a
,,NN,busybody
,,NN,neighbor
,,NN,push
,,NN,jen
,,TO,to
,,VB,seek
,,NN,relief
,,IN,from
,,DT,the
,,JJ,last
,,NN,person
,,PRP,she
,,VBZ,expects
,,JJ,judy
,,NNS,connects
,,IN,with
,,DT,a
,,VBN,kindred
,,NN,spirit
,SENTENCE  #7495,NN,jen
,,NNS,scrambles
,,TO,to
,,VB,contain
,,DT,the
,,NN,fallout
,,IN,from
,,NN,charlie
,,NN,s
,,JJ,vehicular
,,NNS,hijinks
,,NN,judy
,,VBZ,faces
,,NNS,questions
,,IN,about
,,NN,steve
,,CC,and
,,NN,henry
,,NNS,experiences
,,DT,a
,,NN,case
,,IN,of
,,NN,stage
,,NN,fright
,SENTENCE  #7496,NN,judy
,,VBZ,receives
,,DT,a
,,NN,rude
,,NN,awakening
,,IN,after
,,DT,a
,,JJ,romantic
,,NN,night
,,IN,while
,,NN,jen
,,VBZ,looks
,,TO,to
,,VB,make
,,DT,a
,,JJ,positive
,,NN,contribution
,,TO,to
,,DT,the
,,NN,community
,,CC,and
,,DT,a
,,NN,client
,SENTENCE  #7497,NN,jen
,,NNS,feels
,,VBN,conflicted
,,IN,over
,,DT,a
,,JJ,real
,,NN,estate
,,NN,deal
,,DT,the
,,NN,damage
,,IN,from
,,NN,charlie
,,NN,s
,,NN,joyride
,,VBZ,piles
,,RP,up
,,NN,judy
,,VBZ,reaches
,,RP,out
,,TO,to
,,VB,michelle
,,CC,and
,,VB,runs
,,IN,into
,,JJ,detective
,,NN,perez
,SENTENCE  #7498,VBN,filled
,,IN,with
,,NN,guilt
,,CC,and
,,VB,regret
,,NN,jen
,,VBZ,finds
,,DT,a
,,NN,civic
,,VBD,minded
,,NN,way
,,TO,to
,,VB,unleash
,,DT,some
,,NN,pent
,,RP,up
,,NNS,feelings
,,NN,judy
,,VBZ,revisits
,,PRP$,her
,,JJ,past
,,DT,the
,,NN,police
,,RB,uncover
,,DT,a
,,JJ,new
,,NN,lead
,SENTENCE  #7499,VBN,determined
,,TO,to
,,VB,protect
,,PRP$,her
,,NN,family
,,NN,jen
,,NNS,tries
,,TO,to
,,VB,come
,,JJ,clean
,,IN,about
,,JJ,steve
,,NN,s
,,NNS,whereabouts
,,CC,but
,,DT,the
,,NN,situation
,,NNS,veers
,,IN,in
,,DT,an
,,JJ,unexpected
,,NN,direction
,,NNS,thanks
,,TO,to
,,VB,judy
" The Mind, Explained",SENTENCE  #7500,DT,the
,,NN,mind
,,VBD,explained
,,NNS,looks
,,IN,at
,,WRB,how
,,NN,memory
,,VBZ,works
,,CC,and
,,VBZ,examines
,,DT,the
,,NN,way
,,IN,in
,,WDT,which
,,DT,the
,,NN,brain
,,NNS,stores
,,NNS,processes
,,CC,and
,,VBZ,retrains
,,NNS,memories
,,PRP,it
,,RB,also
,,VBZ,looks
,,IN,at
,,DT,the
,,NNS,ways
,,IN,in
,,WDT,which
,,NN,memory
,,MD,can
,,VB,fail
,,CC,and
,,VB,see
,,JJ,full
,,NN,summary
,SENTENCE  #7501,DT,the
,,NN,mind
,,VBD,explained
,,NNS,looks
,,IN,at
,,NNS,dreams
,,CC,and
,,NNS,tries
,,TO,to
